,date,subject,period,reg,behavior,receptor,duration,bhv_category,macro_bhv,rel_duration
309,2019-05-20,Karl,game,2,tum,[],62.0,resting,Individual,0.10333333333333333
310,2019-05-20,Karl,game,2,sen,[],226.0,resting,Individual,0.37666666666666665
311,2019-05-22,Karl,game,1,tum,[],3.0,resting,Individual,0.005
312,2019-05-22,Karl,game,1,sen,[],202.0,resting,Individual,0.33666666666666667
313,2019-05-22,Karl,game,1,tum,[],361.0,resting,Individual,0.6016666666666667
314,2019-05-22,Karl,game,1,ras,[],2.0,grooming,Individual,0.0033333333333333335
315,2019-05-22,Karl,game,1,tum,[],32.0,resting,Individual,0.05333333333333334
316,2019-05-22,Karl,game,2,tum,[],234.0,resting,Individual,0.39
317,2019-05-22,Karl,game,2,sen,[],366.0,resting,Individual,0.61
318,2019-05-23,Karl,game,1,sen,[],14.0,resting,Individual,0.02329450915141431
319,2019-05-23,Karl,game,1,cam,[],11.0,moving,Individual,0.018302828618968387
320,2019-05-23,Karl,game,1,sen,[],62.0,resting,Individual,0.10316139767054909
321,2019-05-23,Karl,game,1,sen,[],104.0,resting,Individual,0.17304492512479203
322,2019-05-23,Karl,game,1,cam,[],8.0,moving,Individual,0.013311148086522463
323,2019-05-23,Karl,game,1,forr,[],7.0,feeding,Individual,0.011647254575707155
324,2019-05-23,Karl,game,1,cam,[],15.0,moving,Individual,0.024958402662229616
325,2019-05-23,Karl,game,1,tum,[],380.0,resting,Individual,0.632279534109817
326,2019-05-23,Karl,game,2,tum,[],144.0,resting,Individual,0.24
327,2019-05-23,Karl,game,2,cam,[],14.0,moving,Individual,0.023333333333333334
328,2019-05-23,Karl,game,2,alim,[],23.0,feeding,Individual,0.03833333333333333
329,2019-05-23,Karl,game,2,sen,[],380.0,resting,Individual,0.6333333333333333
330,2019-05-23,Karl,game,2,tum,[],39.0,resting,Individual,0.065
331,2019-05-24,Karl,game,2,sen,[],360.0,resting,Individual,0.6
332,2019-05-24,Karl,game,2,pub,[],12.0,interacting with public,Public,0.02
333,2019-05-24,Karl,game,2,sen,[],193.0,resting,Individual,0.32166666666666666
334,2019-05-24,Karl,game,2,ras,[],6.0,grooming,Individual,0.01
335,2019-05-24,Karl,game,2,sen,[],29.0,resting,Individual,0.04833333333333333
336,2019-05-27,Karl,game,1,tum,[],600.0,resting,Individual,1.0
337,2019-05-27,Karl,game,2,sen,[],600.0,resting,Individual,1.0
338,2019-05-28,Karl,game,1,sen,[],31.0,resting,Individual,0.0484375
339,2019-05-28,Karl,game,1,cam,[],38.0,moving,Individual,0.059375
340,2019-05-28,Karl,game,1,sen,[],82.0,resting,Individual,0.128125
341,2019-05-28,Karl,game,1,cam,[],19.0,moving,Individual,0.0296875
342,2019-05-28,Karl,game,1,tum,[],470.0,resting,Individual,0.734375
343,2019-05-28,Karl,game,2,tum,[],600.0,resting,Individual,1.0
344,2019-05-29,Karl,game,1,tum,[],123.0,resting,Individual,0.20534223706176963
345,2019-05-29,Karl,game,1,sen,[],190.0,resting,Individual,0.31719532554257096
346,2019-05-29,Karl,game,1,ras,[],5.0,grooming,Individual,0.008347245409015025
347,2019-05-29,Karl,game,1,sen,[],281.0,resting,Individual,0.4691151919866444
348,2019-05-29,Karl,game,2,sen,[],124.0,resting,Individual,0.20666666666666667
349,2019-05-29,Karl,game,2,tum,[],57.0,resting,Individual,0.095
350,2019-05-29,Karl,game,2,cam,[],14.0,moving,Individual,0.023333333333333334
351,2019-05-29,Karl,game,2,sen,[],70.0,resting,Individual,0.11666666666666667
352,2019-05-29,Karl,game,2,tum,[],257.0,resting,Individual,0.42833333333333334
353,2019-05-29,Karl,game,2,sen,[],78.0,resting,Individual,0.13
354,2019-05-30,Karl,game,1,tum,[],65.0,resting,Individual,0.10833333333333334
355,2019-05-30,Karl,game,1,cam,[],22.0,moving,Individual,0.03666666666666667
356,2019-05-30,Karl,game,1,tum,[],99.0,resting,Individual,0.165
357,2019-05-30,Karl,game,1,ras,[],2.0,grooming,Individual,0.0033333333333333335
358,2019-05-30,Karl,game,1,tum,[],87.0,resting,Individual,0.145
359,2019-05-30,Karl,game,1,cam,[],10.0,moving,Individual,0.016666666666666666
360,2019-05-30,Karl,game,1,tum,[],315.0,resting,Individual,0.525
361,2019-05-30,Karl,game,2,sen,[],18.0,resting,Individual,0.033210332103321034
362,2019-05-30,Karl,game,2,cam,[],26.0,moving,Individual,0.04797047970479705
363,2019-05-30,Karl,game,2,tum,[],58.0,resting,Individual,0.1070110701107011
364,2019-05-30,Karl,game,2,cam,[],48.0,moving,Individual,0.08856088560885608
365,2019-05-30,Karl,game,2,sen,[],25.0,resting,Individual,0.046125461254612546
366,2019-05-30,Karl,game,2,cam,[],9.0,moving,Individual,0.016605166051660517
367,2019-05-30,Karl,game,2,sen,[],96.0,resting,Individual,0.17712177121771217
368,2019-05-30,Karl,game,2,cam,[],37.0,moving,Individual,0.06826568265682657
369,2019-05-30,Karl,game,2,tum,[],225.0,resting,Individual,0.4151291512915129
370,2019-05-31,Karl,game,1,sen,[],124.0,resting,Individual,0.20666666666666667
371,2019-05-31,Karl,game,1,tum,[],219.0,resting,Individual,0.365
372,2019-05-31,Karl,game,1,sen,[],135.0,resting,Individual,0.225
373,2019-05-31,Karl,game,1,tum,[],122.0,resting,Individual,0.20333333333333334
374,2019-05-31,Karl,game,2,tum,[],495.0,resting,Individual,0.825
375,2019-05-31,Karl,game,2,ras,[],2.0,grooming,Individual,0.0033333333333333335
376,2019-05-31,Karl,game,2,tum,[],103.0,resting,Individual,0.17166666666666666
377,2019-06-06,Karl,game,1,tum,[],600.0,resting,Individual,1.0
378,2019-06-06,Karl,game,2,sen,[],600.0,resting,Individual,1.0
379,2019-06-07,Karl,game,1,sen,[],81.0,resting,Individual,0.135
380,2019-06-07,Karl,game,1,tum,[],170.0,resting,Individual,0.2833333333333333
381,2019-06-07,Karl,game,1,sen,[],83.0,resting,Individual,0.13833333333333334
382,2019-06-07,Karl,game,1,tum,[],266.0,resting,Individual,0.44333333333333336
383,2019-06-07,Karl,game,2,cam,[],26.0,moving,Individual,0.039097744360902256
384,2019-06-07,Karl,game,2,forr,[],18.0,feeding,Individual,0.02706766917293233
385,2019-06-07,Karl,game,2,alim,[],8.0,feeding,Individual,0.012030075187969926
386,2019-06-07,Karl,game,2,aprox,['Hadia'],5.0,social,Social,0.007518796992481203
387,2019-06-07,Karl,game,2,jun,['Hadia'],11.0,social,Social,0.016541353383458645
388,2019-06-07,Karl,game,2,alim,[],95.0,feeding,Individual,0.14285714285714285
389,2019-06-07,Karl,game,2,cam,[],92.0,moving,Individual,0.13834586466165413
390,2019-06-07,Karl,game,2,sen,[],410.0,resting,Individual,0.6165413533834586
391,2019-06-10,Karl,game,1,tum,[],53.0,resting,Individual,0.08833333333333333
392,2019-06-10,Karl,game,1,cam,[],20.0,moving,Individual,0.03333333333333333
393,2019-06-10,Karl,game,1,tum,[],298.0,resting,Individual,0.49666666666666665
394,2019-06-10,Karl,game,1,cam,[],18.0,moving,Individual,0.03
395,2019-06-10,Karl,game,1,tum,[],211.0,resting,Individual,0.3516666666666667
396,2019-06-10,Karl,game,2,tum,[],320.0,resting,Individual,0.5333333333333333
397,2019-06-10,Karl,game,2,sen,[],280.0,resting,Individual,0.4666666666666667
398,2019-06-13,Karl,game,1,tum,[],75.0,resting,Individual,0.125
399,2019-06-13,Karl,game,1,cam,[],3.0,moving,Individual,0.005
400,2019-06-13,Karl,game,1,sen,[],20.0,resting,Individual,0.03333333333333333
401,2019-06-13,Karl,game,1,cam,[],5.0,moving,Individual,0.008333333333333333
402,2019-06-13,Karl,game,1,tum,[],47.0,resting,Individual,0.07833333333333334
403,2019-06-13,Karl,game,1,cam,[],3.0,moving,Individual,0.005
404,2019-06-13,Karl,game,1,tre,[],16.0,moving,Individual,0.02666666666666667
405,2019-06-13,Karl,game,1,sen,[],324.0,resting,Individual,0.54
406,2019-06-13,Karl,game,1,groo,[],27.0,grooming,Individual,0.045
407,2019-06-13,Karl,game,1,sen,[],55.0,resting,Individual,0.09166666666666666
408,2019-06-13,Karl,game,1,groo,[],3.0,grooming,Individual,0.005
409,2019-06-13,Karl,game,1,sen,[],12.0,resting,Individual,0.02
410,2019-06-13,Karl,game,1,groo,[],3.0,grooming,Individual,0.005
411,2019-06-13,Karl,game,1,sen,[],7.0,resting,Individual,0.011666666666666667
412,2019-06-13,Karl,game,2,tum,[],600.0,resting,Individual,1.0
413,2019-06-14,Karl,game,1,sen,[],372.0,resting,Individual,0.62
414,2019-06-14,Karl,game,1,cam,[],35.0,moving,Individual,0.058333333333333334
415,2019-06-14,Karl,game,1,forr,[],32.0,feeding,Individual,0.05333333333333334
416,2019-06-14,Karl,game,1,cam,[],25.0,moving,Individual,0.041666666666666664
417,2019-06-14,Karl,game,1,alim,[],136.0,feeding,Individual,0.22666666666666666
418,2019-06-14,Karl,game,2,sen,[],600.0,resting,Individual,1.0
419,2019-06-17,Karl,game,1,tum,[],416.0,resting,Individual,0.6933333333333334
420,2019-06-17,Karl,game,1,sen,[],67.0,resting,Individual,0.11166666666666666
421,2019-06-17,Karl,game,1,groo,[],4.0,grooming,Individual,0.006666666666666667
422,2019-06-17,Karl,game,1,tum,[],35.0,resting,Individual,0.058333333333333334
423,2019-06-17,Karl,game,1,cam,[],15.0,moving,Individual,0.025
424,2019-06-17,Karl,game,1,sen,[],63.0,resting,Individual,0.105
426,2019-06-17,Karl,game,2,tum,[],281.0,resting,Individual,0.47627118644067795
427,2019-06-17,Karl,game,2,sen,[],6.0,resting,Individual,0.010169491525423728
428,2019-06-17,Karl,game,2,cam,[],6.0,moving,Individual,0.010169491525423728
429,2019-06-17,Karl,game,2,forr,[],15.0,feeding,Individual,0.025423728813559324
430,2019-06-17,Karl,game,2,alim,[],50.0,feeding,Individual,0.0847457627118644
431,2019-06-17,Karl,game,2,cam,[],45.0,moving,Individual,0.07627118644067797
432,2019-06-17,Karl,game,2,sen,[],163.0,resting,Individual,0.27627118644067794
433,2019-06-17,Karl,game,2,cam,[],24.0,moving,Individual,0.04067796610169491
434,2019-06-26,Karl,postgame,1,tum,[],3.0,resting,Individual,0.005
435,2019-06-26,Karl,postgame,1,cam,[],17.0,moving,Individual,0.028333333333333332
436,2019-06-26,Karl,postgame,1,tum,[],2.0,resting,Individual,0.0033333333333333335
437,2019-06-26,Karl,postgame,1,ras,[],11.0,grooming,Individual,0.018333333333333333
438,2019-06-26,Karl,postgame,1,tum,[],567.0,resting,Individual,0.945
440,2019-06-26,Karl,postgame,2,tum,[],485.0,resting,Individual,0.8083333333333333
441,2019-06-26,Karl,postgame,2,solj,['Hadia'],5.0,social,Social,0.008333333333333333
442,2019-06-26,Karl,postgame,2,tum,[],110.0,resting,Individual,0.18333333333333332
444,2019-06-27,Karl,postgame,1,cam,[],31.0,moving,Individual,0.051666666666666666
445,2019-06-27,Karl,postgame,1,alim,[],32.0,feeding,Individual,0.05333333333333334
446,2019-06-27,Karl,postgame,1,cam,[],7.0,moving,Individual,0.011666666666666667
447,2019-06-27,Karl,postgame,1,alim,[],43.0,feeding,Individual,0.07166666666666667
448,2019-06-27,Karl,postgame,1,forr,[],17.0,feeding,Individual,0.028333333333333332
449,2019-06-27,Karl,postgame,1,cam,[],12.0,moving,Individual,0.02
450,2019-06-27,Karl,postgame,1,alim,[],43.0,feeding,Individual,0.07166666666666667
451,2019-06-27,Karl,postgame,1,tum,[],415.0,resting,Individual,0.6916666666666667
452,2019-06-27,Karl,postgame,2,tum,[],472.0,resting,Individual,0.7866666666666666
453,2019-06-27,Karl,postgame,2,sen,[],128.0,resting,Individual,0.21333333333333335
454,2019-06-28,Karl,postgame,1,sen,[],80.0,resting,Individual,0.13333333333333333
455,2019-06-28,Karl,postgame,1,cam,[],40.0,moving,Individual,0.06666666666666667
456,2019-06-28,Karl,postgame,1,tum,[],480.0,resting,Individual,0.8
457,2019-06-28,Karl,postgame,2,sen,[],22.0,resting,Individual,0.040740740740740744
458,2019-06-28,Karl,postgame,2,alim,[],26.0,feeding,Individual,0.04814814814814815
459,2019-06-28,Karl,postgame,2,groo,[],21.0,grooming,Individual,0.03888888888888889
460,2019-06-28,Karl,postgame,2,sen,[],47.0,resting,Individual,0.08703703703703704
461,2019-06-28,Karl,postgame,2,alim,[],41.0,feeding,Individual,0.07592592592592592
462,2019-06-28,Karl,postgame,2,sen,[],13.0,resting,Individual,0.024074074074074074
463,2019-06-28,Karl,postgame,2,tum,[],127.0,resting,Individual,0.2351851851851852
464,2019-06-28,Karl,postgame,2,cam,[],21.0,moving,Individual,0.03888888888888889
465,2019-06-28,Karl,postgame,2,forr,[],4.0,feeding,Individual,0.007407407407407408
466,2019-06-28,Karl,postgame,2,cam,[],49.0,moving,Individual,0.09074074074074075
467,2019-06-28,Karl,postgame,2,sen,[],103.0,resting,Individual,0.19074074074074074
468,2019-06-28,Karl,postgame,2,hur,[],14.0,grooming,Individual,0.025925925925925925
469,2019-06-28,Karl,postgame,2,sen,[],47.0,resting,Individual,0.08703703703703704
470,2019-06-28,Karl,postgame,2,ras,[],4.0,grooming,Individual,0.007407407407407408
471,2019-06-28,Karl,postgame,2,sen,[],1.0,resting,Individual,0.001851851851851852
472,2019-07-01,Karl,postgame,1,sen,[],17.0,resting,Individual,0.028333333333333332
473,2019-07-01,Karl,postgame,1,cam,[],7.0,moving,Individual,0.011666666666666667
474,2019-07-01,Karl,postgame,1,forr,[],15.0,feeding,Individual,0.025
475,2019-07-01,Karl,postgame,1,sen,[],96.0,resting,Individual,0.16
476,2019-07-01,Karl,postgame,1,cam,[],3.0,moving,Individual,0.005
477,2019-07-01,Karl,postgame,1,forr,[],17.0,feeding,Individual,0.028333333333333332
478,2019-07-01,Karl,postgame,1,alim,[],114.0,feeding,Individual,0.19
479,2019-07-01,Karl,postgame,1,cam,[],12.0,moving,Individual,0.02
480,2019-07-01,Karl,postgame,1,forr,[],7.0,feeding,Individual,0.011666666666666667
481,2019-07-01,Karl,postgame,1,alim,[],96.0,feeding,Individual,0.16
482,2019-07-01,Karl,postgame,1,cam,[],8.0,moving,Individual,0.013333333333333334
483,2019-07-01,Karl,postgame,1,tum,[],208.0,resting,Individual,0.3466666666666667
484,2019-07-01,Karl,postgame,2,alim,[],61.0,feeding,Individual,0.10166666666666667
485,2019-07-01,Karl,postgame,2,marc,['Gibon'],2.0,agonistic,Agonistic,0.0033333333333333335
486,2019-07-01,Karl,postgame,2,sen,[],67.0,resting,Individual,0.11166666666666666
487,2019-07-01,Karl,postgame,2,forr,[],110.0,feeding,Individual,0.18333333333333332
488,2019-07-01,Karl,postgame,2,alim,[],217.0,feeding,Individual,0.3616666666666667
489,2019-07-01,Karl,postgame,2,forr,[],4.0,feeding,Individual,0.006666666666666667
490,2019-07-01,Karl,postgame,2,alim,[],9.0,feeding,Individual,0.015
491,2019-07-01,Karl,postgame,2,ras,[],3.0,grooming,Individual,0.005
492,2019-07-01,Karl,postgame,2,alim,[],57.0,feeding,Individual,0.095
493,2019-07-01,Karl,postgame,2,ras,[],4.0,grooming,Individual,0.006666666666666667
494,2019-07-01,Karl,postgame,2,sen,[],35.0,resting,Individual,0.058333333333333334
495,2019-07-01,Karl,postgame,2,forr,[],17.0,feeding,Individual,0.028333333333333332
496,2019-07-01,Karl,postgame,2,alim,[],14.0,feeding,Individual,0.023333333333333334
497,2019-07-02,Karl,postgame,1,tum,[],528.0,resting,Individual,0.8655737704918033
498,2019-07-02,Karl,postgame,1,aprox,['Gibon'],5.0,social,Social,0.00819672131147541
499,2019-07-02,Karl,postgame,1,jun,['Gibon'],28.0,social,Social,0.04590163934426229
500,2019-07-02,Karl,postgame,1,solj,['Gibon'],5.0,social,Social,0.00819672131147541
501,2019-07-02,Karl,postgame,1,sen,[],44.0,resting,Individual,0.07213114754098361
502,2019-07-02,Karl,postgame,2,tum,[],185.0,resting,Individual,0.30833333333333335
503,2019-07-02,Karl,postgame,2,ras,[],2.0,grooming,Individual,0.0033333333333333335
504,2019-07-02,Karl,postgame,2,tum,[],161.0,resting,Individual,0.2683333333333333
505,2019-07-02,Karl,postgame,2,cam,[],22.0,moving,Individual,0.03666666666666667
506,2019-07-02,Karl,postgame,2,sen,[],12.0,resting,Individual,0.02
507,2019-07-02,Karl,postgame,2,cam,[],16.0,moving,Individual,0.02666666666666667
508,2019-07-02,Karl,postgame,2,sen,[],29.0,resting,Individual,0.04833333333333333
509,2019-07-02,Karl,postgame,2,cam,[],6.0,moving,Individual,0.01
510,2019-07-02,Karl,postgame,2,sen,[],70.0,resting,Individual,0.11666666666666667
511,2019-07-02,Karl,postgame,2,alim,[],22.0,feeding,Individual,0.03666666666666667
512,2019-07-02,Karl,postgame,2,forr,[],5.0,feeding,Individual,0.008333333333333333
513,2019-07-02,Karl,postgame,2,cam,[],42.0,moving,Individual,0.07
514,2019-07-02,Karl,postgame,2,sen,[],28.0,resting,Individual,0.04666666666666667
515,2019-07-05,Karl,postgame,1,tum,[],107.0,resting,Individual,0.17833333333333334
516,2019-07-05,Karl,postgame,1,sen,[],83.0,resting,Individual,0.13833333333333334
517,2019-07-05,Karl,postgame,1,ras,[],4.0,grooming,Individual,0.006666666666666667
518,2019-07-05,Karl,postgame,1,sen,[],143.0,resting,Individual,0.23833333333333334
519,2019-07-05,Karl,postgame,1,cam,[],13.0,moving,Individual,0.021666666666666667
520,2019-07-05,Karl,postgame,1,alim,[],15.0,feeding,Individual,0.025
521,2019-07-05,Karl,postgame,1,cam,[],5.0,moving,Individual,0.008333333333333333
522,2019-07-05,Karl,postgame,1,sen,[],21.0,resting,Individual,0.035
523,2019-07-05,Karl,postgame,1,cam,[],7.0,moving,Individual,0.011666666666666667
524,2019-07-05,Karl,postgame,1,forr,[],19.0,feeding,Individual,0.03166666666666667
525,2019-07-05,Karl,postgame,1,alim,[],108.0,feeding,Individual,0.18
526,2019-07-05,Karl,postgame,1,forr,[],34.0,feeding,Individual,0.056666666666666664
527,2019-07-05,Karl,postgame,1,cam,[],20.0,moving,Individual,0.03333333333333333
528,2019-07-05,Karl,postgame,1,sen,[],21.0,resting,Individual,0.035
529,2019-07-05,Karl,postgame,2,tum,[],52.0,resting,Individual,0.08666666666666667
530,2019-07-05,Karl,postgame,2,cam,[],18.0,moving,Individual,0.03
531,2019-07-05,Karl,postgame,2,sen,[],17.0,resting,Individual,0.028333333333333332
532,2019-07-05,Karl,postgame,2,cam,[],6.0,moving,Individual,0.01
533,2019-07-05,Karl,postgame,2,sen,[],23.0,resting,Individual,0.03833333333333333
534,2019-07-05,Karl,postgame,2,cam,[],11.0,moving,Individual,0.018333333333333333
535,2019-07-05,Karl,postgame,2,sen,[],37.0,resting,Individual,0.06166666666666667
536,2019-07-05,Karl,postgame,2,solj,['Gibon'],2.0,social,Social,0.0033333333333333335
537,2019-07-05,Karl,postgame,2,cam,[],13.0,moving,Individual,0.021666666666666667
538,2019-07-05,Karl,postgame,2,sen,[],64.0,resting,Individual,0.10666666666666667
539,2019-07-05,Karl,postgame,2,cam,[],18.0,moving,Individual,0.03
540,2019-07-05,Karl,postgame,2,sen,[],89.0,resting,Individual,0.14833333333333334
541,2019-07-05,Karl,postgame,2,ras,[],3.0,grooming,Individual,0.005
542,2019-07-05,Karl,postgame,2,sen,[],20.0,resting,Individual,0.03333333333333333
543,2019-07-05,Karl,postgame,2,groo,[],11.0,grooming,Individual,0.018333333333333333
544,2019-07-05,Karl,postgame,2,sen,[],216.0,resting,Individual,0.36
545,2019-07-08,Karl,postgame,1,sen,[],100.0,resting,Individual,0.16666666666666666
546,2019-07-08,Karl,postgame,1,tum,[],500.0,resting,Individual,0.8333333333333334
547,2019-07-08,Karl,postgame,2,tum,[],87.0,resting,Individual,0.145
548,2019-07-08,Karl,postgame,2,sen,[],21.0,resting,Individual,0.035
549,2019-07-08,Karl,postgame,2,cam,[],34.0,moving,Individual,0.056666666666666664
550,2019-07-08,Karl,postgame,2,sen,[],35.0,resting,Individual,0.058333333333333334
551,2019-07-08,Karl,postgame,2,alim,[],10.0,feeding,Individual,0.016666666666666666
552,2019-07-08,Karl,postgame,2,sen,[],37.0,resting,Individual,0.06166666666666667
553,2019-07-08,Karl,postgame,2,cam,[],10.0,moving,Individual,0.016666666666666666
554,2019-07-08,Karl,postgame,2,alim,[],39.0,feeding,Individual,0.065
555,2019-07-08,Karl,postgame,2,cam,[],19.0,moving,Individual,0.03166666666666667
556,2019-07-08,Karl,postgame,2,tum,[],308.0,resting,Individual,0.5133333333333333
557,2019-07-09,Karl,postgame,1,sen,[],408.0,resting,Individual,0.68
558,2019-07-09,Karl,postgame,1,alim,[],12.0,feeding,Individual,0.02
559,2019-07-09,Karl,postgame,1,tum,[],31.0,resting,Individual,0.051666666666666666
560,2019-07-09,Karl,postgame,1,cam,[],7.0,moving,Individual,0.011666666666666667
561,2019-07-09,Karl,postgame,1,sen,[],142.0,resting,Individual,0.23666666666666666
562,2019-07-09,Karl,postgame,2,alim,[],600.0,feeding,Individual,1.0
563,2019-07-11,Karl,postgame,1,tum,[],513.0,resting,Individual,0.8564273789649416
564,2019-07-11,Karl,postgame,1,cam,[],7.0,moving,Individual,0.011686143572621035
565,2019-07-11,Karl,postgame,1,sen,[],47.0,resting,Individual,0.07846410684474124
566,2019-07-11,Karl,postgame,1,cam,[],1.0,moving,Individual,0.001669449081803005
567,2019-07-11,Karl,postgame,1,tum,[],31.0,resting,Individual,0.05175292153589316
568,2019-07-11,Karl,postgame,2,tum,[],415.0,resting,Individual,0.6916666666666667
569,2019-07-11,Karl,postgame,2,cam,[],5.0,moving,Individual,0.008333333333333333
570,2019-07-11,Karl,postgame,2,sen,[],15.0,resting,Individual,0.025
571,2019-07-11,Karl,postgame,2,ras,[],9.0,grooming,Individual,0.015
572,2019-07-11,Karl,postgame,2,sen,[],76.0,resting,Individual,0.12666666666666668
573,2019-07-11,Karl,postgame,2,cam,[],8.0,moving,Individual,0.013333333333333334
574,2019-07-11,Karl,postgame,2,sen,[],62.0,resting,Individual,0.10333333333333333
575,2019-07-11,Karl,postgame,2,con,['Jawie'],10.0,agonistic,Agonistic,0.016666666666666666
576,2019-07-12,Karl,postgame,1,tum,[],52.0,resting,Individual,0.0962962962962963
577,2019-07-12,Karl,postgame,1,ras,[],4.0,grooming,Individual,0.007407407407407408
578,2019-07-12,Karl,postgame,1,cam,[],35.0,moving,Individual,0.06481481481481481
579,2019-07-12,Karl,postgame,1,forr,[],13.0,feeding,Individual,0.024074074074074074
580,2019-07-12,Karl,postgame,1,cam,[],6.0,moving,Individual,0.011111111111111112
581,2019-07-12,Karl,postgame,1,sen,[],2.0,resting,Individual,0.003703703703703704
